age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,depression_label
13.0,0.0,4.3,0.0,4.4,0.7,102.0,11.0,0.0,6.0,2.0,6.0,0
15.0,0.0,7.3,2.0,4.8,2.6,36.0,0.0,0.0,4.0,7.0,4.0,0
18.0,1.0,2.4,2.0,6.7,1.9,22.0,14.0,1.0,8.0,8.0,2.0,0
19.0,1.0,4.1,2.0,6.4,1.4,125.0,16.0,1.0,2.0,3.0,6.0,0
13.0,1.0,3.5,0.0,5.3,2.7,76.0,12.0,0.0,3.0,7.0,2.0,0
17.0,1.0,2.5,0.0,4.4,2.0,11.0,5.0,0.0,4.0,6.0,5.0,0
15.920741072966221,0.0,5.7675372779005105,0.23018526824155527,4.238111160944933,2.2705738830444226,153.90555804724667,1.6905558047246658,2.0,8.769814731758444,7.230185268241556,3.690555804724666,1
15.0,1.0,2.0,0.0,4.7,1.3,113.0,6.0,0.0,2.0,6.0,5.0,0
14.0,0.0,3.6,1.0,4.0,1.4,26.0,12.0,2.0,1.0,5.0,2.0,0
17.0,0.0,6.5,0.0,4.1,2.7,78.0,8.0,2.0,6.0,10.0,10.0,0
13.0,1.0,2.0,0.0,8.7,1.9,139.0,9.0,2.0,7.0,7.0,9.0,0
17.004519029902117,0.9977404850489419,7.501129757475529,1.0,5.39841833953426,2.2959328730880952,188.9728858205873,13.97740485048942,2.0,7.002259514951058,8.997740485048942,6.997740485048942,1
13.0,0.0,1.3,1.0,7.8,2.6,0.0,11.0,0.0,2.0,9.0,10.0,0
17.0,0.0,3.3,1.0,5.7,2.0,65.0,15.0,0.0,6.0,6.0,8.0,0
16.349262400109296,0.44975413336976566,7.530147519978141,1.5502458666302343,4.559803306695812,1.785172106641164,40.14827893358836,4.698524800218594,0.0,9.10049173326047,7.449754133369765,6.751229333151172,1
13.0,0.0,2.1,0.0,4.1,1.6,168.0,17.0,1.0,10.0,9.0,6.0,0
18.0,1.0,5.2,2.0,7.3,1.7,122.0,7.0,0.0,7.0,4.0,9.0,0
14.0,1.0,5.7,0.0,8.9,0.7,96.0,6.0,1.0,10.0,4.0,3.0,0
13.0,0.883494022266259,7.269903586640245,1.766988044532518,4.293204782186993,2.4184458155863813,49.34951793320122,14.135904356260143,0.2330119554674821,9.766988044532518,9.116505977733741,3.0,1
13.0,0.0,4.3,2.0,5.8,0.7,54.0,15.0,2.0,7.0,2.0,1.0,0
15.0,1.0,2.6,2.0,7.9,1.8,84.0,12.0,2.0,4.0,5.0,6.0,0
14.0,0.0,2.5,2.0,5.3,2.4,107.0,6.0,1.0,10.0,9.0,6.0,0
15.0,1.0,5.7,0.0,8.4,1.3,142.0,7.0,1.0,5.0,2.0,4.0,0
15.432412364892894,1.0,7.310810309122322,0.21620618244644674,4.132430927366967,2.0243278361437436,188.08103091223222,13.351381452660661,0.0,9.891896908776777,9.67569072633033,1.4324123648928935,1
13.0,0.0,3.1,1.0,8.2,1.5,58.0,11.0,0.0,5.0,8.0,6.0,0
18.0,0.0,5.0,2.0,5.8,1.3,168.0,15.0,0.0,1.0,9.0,2.0,0
16.0,1.0,3.6,0.0,6.1,2.8,164.0,15.0,1.0,2.0,1.0,7.0,0
16.0,0.0,4.2,2.0,5.7,1.0,74.0,15.0,1.0,10.0,5.0,9.0,0
17.0,0.0,5.7,1.0,8.7,2.0,198.0,10.0,0.0,1.0,9.0,8.0,0
13.0,0.0,4.9,0.0,4.7,2.5,2.0,9.0,0.0,1.0,10.0,8.0,0
15.61366414690997,0.0,6.96362747298881,0.0,4.529540453556205,2.322732829381994,58.272793952583925,4.1818626350559525,2.0,7.477267170618006,8.954534341236013,1.9545343412360119,1
18.0,1.0,1.7,0.0,8.5,1.0,81.0,6.0,2.0,1.0,1.0,7.0,0
14.0,1.0,7.0,0.0,4.5,1.6,59.0,14.0,2.0,8.0,1.0,7.0,0
17.0,0.0,6.4,1.0,8.6,2.3,79.0,6.0,0.0,9.0,10.0,5.0,0
16.0,0.0,5.4,1.0,8.7,1.9,27.0,6.0,0.0,1.0,5.0,7.0,0
16.0,0.0,7.3,1.0,7.0,2.2,166.0,19.0,2.0,3.0,7.0,1.0,0
19.0,0.0,1.5,1.0,5.8,1.1,11.0,10.0,1.0,6.0,4.0,2.0,0
16.0,1.0,4.0,1.0,5.4,2.7,182.0,9.0,2.0,4.0,10.0,1.0,0
14.0,0.0,5.2,0.0,5.5,1.6,16.0,12.0,2.0,3.0,8.0,1.0,0
15.0,1.0,5.7,0.0,7.5,2.4,33.0,6.0,2.0,10.0,10.0,2.0,0
15.0,0.0,3.7,2.0,5.7,1.3,43.0,18.0,0.0,4.0,9.0,10.0,0
15.727867750615365,1.0,6.034757073338515,1.2721322493846352,4.68098514913849,1.4455735501230729,144.54426449876928,12.08852899753854,1.0,7.54426449876927,7.0,8.639338753076824,1
13.0,1.0,5.2,2.0,7.4,2.5,165.0,1.0,0.0,4.0,4.0,8.0,0
13.0,1.0,3.0,2.0,6.0,1.0,5.0,15.0,0.0,5.0,10.0,9.0,0
16.0,0.0,6.5,1.0,7.4,1.9,40.0,8.0,2.0,10.0,10.0,2.0,0
13.0,1.0,2.3,1.0,8.7,1.2,112.0,0.0,1.0,9.0,9.0,1.0,0
18.0,0.0,6.8,0.0,6.5,2.7,47.0,13.0,0.0,4.0,4.0,5.0,0
13.0,0.0,1.4,2.0,8.6,2.4,131.0,5.0,0.0,2.0,6.0,2.0,0
16.0,0.0,6.6,0.0,5.6,0.8,3.0,10.0,2.0,4.0,3.0,4.0,0
14.0,1.0,7.2,2.0,5.0,2.9,191.0,14.0,2.0,7.0,4.0,2.0,0
15.207652506866886,0.441530501373377,7.535081699175974,0.441530501373377,5.0,1.6233877994506491,48.467755989012986,3.532244010987016,1.116938997253246,8.0,9.116938997253246,3.441530501373377,1
14.026511310541622,0.9734886894583782,5.56097601424573,2.0,5.660233034187567,2.2946977378916755,28.238601794874597,5.893954757833512,1.9469773789167564,7.079533931624866,7.973488689458378,5.106045242166488,1
18.0,1.0,2.3,1.0,4.3,0.9,30.0,15.0,1.0,5.0,9.0,10.0,0
15.0,0.0,1.6,0.0,6.9,2.3,9.0,7.0,2.0,3.0,1.0,5.0,0
13.0,1.0,3.0,0.0,7.0,0.9,60.0,10.0,1.0,5.0,6.0,9.0,0
16.0,1.0,6.1,2.0,8.8,1.7,113.0,6.0,2.0,6.0,10.0,9.0,0
13.0,1.0,4.1,0.0,7.5,1.7,95.0,20.0,2.0,1.0,4.0,9.0,0
18.0,0.0,2.9,1.0,7.5,0.9,104.0,20.0,1.0,3.0,1.0,9.0,0
17.0,1.0,1.4,0.0,6.9,2.4,118.0,13.0,2.0,4.0,10.0,8.0,0
14.0,0.0,1.3,0.0,8.5,0.9,65.0,5.0,1.0,3.0,3.0,6.0,0
19.0,1.0,7.1,2.0,6.3,2.2,138.0,1.0,1.0,10.0,4.0,9.0,0
18.0,1.0,6.4,0.0,7.7,0.5,28.0,9.0,0.0,3.0,1.0,2.0,0
14.0,0.0,5.3,2.0,9.0,2.8,98.0,16.0,1.0,10.0,7.0,6.0,0
14.119054028675784,0.2797635071689457,7.644047298566211,0.2797635071689457,4.679763507168946,2.0839290521506837,183.23810805735155,17.601182464155272,1.2797635071689457,7.720236492831054,7.559527014337892,7.720236492831054,1
14.0,1.0,4.4,1.0,5.1,2.8,40.0,12.0,1.0,5.0,4.0,1.0,0
16.0,0.0,6.4,1.0,5.4,1.4,156.0,13.0,2.0,4.0,9.0,5.0,0
13.0,0.0,5.4,0.0,7.8,1.8,176.0,19.0,1.0,4.0,7.0,7.0,0
15.640789506870926,0.6601973767177313,7.567960524656454,0.6601973767177313,5.060197376717731,2.1980592130153194,186.28157901374186,15.699013116411344,1.6601973767177314,7.339802623282269,8.320394753435462,7.339802623282269,1
15.0,1.0,7.9,1.0,4.7,1.5,46.0,2.0,0.0,5.0,8.0,5.0,0
13.0,1.0,1.3,1.0,8.7,0.9,94.0,15.0,0.0,10.0,9.0,9.0,0
16.0,0.0,5.7,2.0,5.8,2.8,96.0,12.0,2.0,3.0,9.0,2.0,0
14.541210508590101,0.7706052542950503,7.39175789828198,0.0,4.1688184237114845,2.077060525429505,185.6236315257703,15.146973728524749,0.22939474570494967,9.541210508590101,9.311815762885152,2.605763219934648,1
14.0,1.0,4.4,2.0,7.3,2.7,46.0,8.0,0.0,2.0,1.0,9.0,0
14.0,1.0,3.5,2.0,5.7,2.4,176.0,7.0,0.0,8.0,4.0,10.0,0
13.0,0.0,5.9,1.0,6.6,2.6,126.0,16.0,2.0,7.0,7.0,10.0,0
13.0,1.0,4.4,0.0,4.3,1.9,80.0,7.0,2.0,8.0,4.0,3.0,0
15.0,0.0,8.0,0.0,4.7,0.6,0.0,17.0,2.0,2.0,9.0,10.0,0
15.0,0.0,5.4,1.0,5.2,0.6,44.0,0.0,0.0,7.0,9.0,10.0,1
13.0,1.0,7.0,0.0,4.9,1.2,117.0,18.0,2.0,2.0,3.0,5.0,0
18.0,0.0,2.8,0.0,6.9,2.3,135.0,15.0,2.0,7.0,1.0,9.0,0
13.0,0.0,7.8,1.0,5.9,1.5,131.0,13.0,1.0,10.0,1.0,10.0,0
16.0,1.0,6.8,1.0,7.1,2.9,25.0,4.0,0.0,6.0,10.0,4.0,0
17.0,1.0,6.2,2.0,5.1,2.0,53.0,10.0,2.0,7.0,3.0,5.0,0
13.0,0.0,5.2,1.0,6.7,2.5,53.0,7.0,2.0,8.0,8.0,6.0,0
15.0,0.0,7.5,2.0,7.0,0.9,3.0,8.0,1.0,2.0,2.0,6.0,0
19.0,0.0,4.4,1.0,4.3,0.8,151.0,19.0,1.0,9.0,9.0,7.0,0
19.0,1.0,1.5,0.0,8.4,3.0,132.0,0.0,1.0,1.0,7.0,6.0,0
19.0,0.0,7.1,1.0,8.4,1.8,148.0,6.0,2.0,1.0,6.0,8.0,0
17.0,1.0,3.9,0.0,8.2,1.3,123.0,17.0,2.0,3.0,7.0,7.0,0
18.0,1.0,5.7,1.0,6.2,0.5,185.0,10.0,2.0,7.0,6.0,3.0,0
19.0,1.0,5.0,0.0,6.3,2.9,7.0,12.0,2.0,5.0,2.0,2.0,0
13.0,0.0,6.4,2.0,4.1,1.3,74.0,6.0,0.0,10.0,6.0,1.0,0
15.0,1.0,7.838854790702408,1.1942739535120421,5.377709581404817,0.6554191628096337,121.82821860536127,3.7198353491685916,0.19427395351204224,8.194273953512042,8.611452092975915,3.3885479070240843,1
19.0,1.0,4.0,1.0,6.5,2.4,129.0,4.0,0.0,4.0,6.0,4.0,0
17.0,1.0,3.1,1.0,4.2,0.8,139.0,16.0,2.0,4.0,9.0,6.0,0
13.0,0.0,5.9,0.0,7.5,1.4,137.0,9.0,0.0,6.0,2.0,8.0,0
17.0,1.0,4.8,0.0,4.4,1.3,10.0,12.0,0.0,5.0,10.0,6.0,0
17.0,1.0,7.6,0.0,7.3,2.9,13.0,9.0,1.0,4.0,8.0,10.0,0
17.0,0.0,7.3,2.0,8.5,1.5,146.0,9.0,0.0,3.0,3.0,7.0,0
13.0,0.0,5.4,0.0,6.5,0.8,158.0,11.0,2.0,10.0,3.0,3.0,0
16.0,0.0,6.6,2.0,8.9,2.0,189.0,10.0,0.0,10.0,9.0,3.0,0
13.0,1.0,2.7,1.0,6.5,1.5,137.0,14.0,1.0,1.0,1.0,6.0,0
15.0,1.0,4.8,1.0,7.3,1.9,140.0,7.0,1.0,2.0,10.0,1.0,0
14.0,0.0,5.5,1.0,7.3,1.4,68.0,9.0,1.0,5.0,7.0,1.0,0
18.0,1.0,2.8,0.0,7.4,1.0,178.0,13.0,0.0,7.0,3.0,6.0,0
15.0,1.0,2.7,2.0,6.5,1.6,111.0,14.0,1.0,6.0,6.0,6.0,0
15.0,0.8571331820780592,7.585686228026372,1.7142663641561184,5.471413091324894,1.514300226882911,146.14286681792194,12.999864549092829,1.1428668179219408,9.0,7.0,4.714266364156119,1
16.0,0.0,2.7,2.0,7.2,0.6,185.0,10.0,0.0,6.0,1.0,5.0,0
19.0,0.0,4.7,2.0,8.7,2.0,200.0,10.0,0.0,4.0,10.0,3.0,0
19.0,0.04530400977204452,7.972817594136774,1.0453040097720445,4.6864087970683865,0.54077360879484,177.9060801954409,4.181216039088178,1.909391980455911,8.045304009772044,7.954695990227956,5.954695990227956,1
14.0,0.0,5.2,2.0,6.7,2.0,3.0,19.0,2.0,2.0,1.0,5.0,0
13.0,1.0,2.9,0.0,5.3,1.0,90.0,10.0,1.0,9.0,2.0,4.0,0
16.0,1.0,6.8,1.0,7.2,2.5,117.0,12.0,2.0,10.0,1.0,9.0,0
19.0,0.0,3.6,0.0,6.5,1.1,44.0,8.0,0.0,5.0,9.0,10.0,0
17.0,1.0,7.3,0.0,6.2,1.0,10.0,18.0,0.0,1.0,6.0,3.0,0
17.42436113869325,0.808120379564417,6.8546166832159505,1.0,5.038375924087116,1.2464963036515335,44.0,6.464963036515336,0.0,7.808120379564417,8.191879620435582,5.151277722613498,1
16.0,1.0,3.6,2.0,4.4,2.4,22.0,5.0,2.0,1.0,7.0,5.0,0
13.0,0.0,6.0,1.0,7.2,1.5,41.0,18.0,0.0,1.0,3.0,4.0,0
17.0,1.0,1.3,0.0,7.6,0.5,2.0,2.0,1.0,2.0,4.0,2.0,0
16.536599607791135,0.6158500980522165,7.568904931363448,0.38414990194778353,4.33048994116867,1.4853601568835464,183.15850098052218,10.158500980522165,0.7682998038955671,9.231700196104432,9.231700196104432,2.9207495097389176,1
13.0,0.0,7.9,1.0,6.0,2.7,154.0,11.0,0.0,9.0,10.0,3.0,0
19.0,0.0,5.7,0.0,4.8,2.2,78.0,7.0,0.0,3.0,7.0,5.0,0
13.0,1.0,4.2,0.0,7.9,2.7,191.0,15.0,2.0,10.0,7.0,2.0,0
16.0,1.0,7.5,2.0,4.0,0.5,82.0,8.0,2.0,4.0,5.0,7.0,0
13.0,0.0,1.8,0.0,4.4,0.6,3.0,10.0,2.0,3.0,1.0,10.0,0
15.0,0.0,3.2,0.0,5.6,0.7,98.0,0.0,1.0,6.0,3.0,1.0,0
15.0,1.0,4.5,0.0,7.7,0.9,68.0,8.0,2.0,9.0,10.0,4.0,0
18.0,0.0,1.0,0.0,7.1,0.8,108.0,13.0,1.0,4.0,2.0,4.0,0
13.0,1.0,6.4,2.0,6.7,0.8,62.0,13.0,1.0,3.0,3.0,10.0,0
14.0,0.0,5.6,0.0,8.8,0.9,99.0,20.0,0.0,8.0,10.0,3.0,0
15.0,1.0,3.9,0.0,6.4,1.7,187.0,17.0,1.0,6.0,6.0,6.0,0
13.0,1.0,7.9,0.0,7.2,1.5,41.0,18.0,2.0,2.0,6.0,8.0,0
15.0,1.0,1.5,0.0,4.7,1.0,53.0,4.0,2.0,6.0,1.0,4.0,0
15.0,0.0,2.3,2.0,5.7,2.8,93.0,13.0,2.0,4.0,1.0,4.0,0
14.0,0.0,3.9,2.0,4.8,0.8,81.0,11.0,1.0,5.0,2.0,5.0,0
15.0,0.0,3.0,0.0,8.6,1.5,30.0,1.0,2.0,10.0,10.0,4.0,0
14.0,1.0,7.7,0.0,6.1,0.8,73.0,0.0,2.0,9.0,10.0,9.0,0
13.0,0.0,7.0,1.0,8.9,0.6,109.0,17.0,2.0,5.0,4.0,1.0,0
15.0,0.0,3.6,0.0,4.8,1.0,65.0,8.0,2.0,5.0,7.0,4.0,0
16.0,0.0,7.4,1.0,7.5,1.7,9.0,17.0,2.0,2.0,3.0,2.0,0
13.0,1.0,6.5,1.0,8.3,0.6,28.0,11.0,1.0,2.0,7.0,8.0,0
13.0,1.0,1.1,0.0,7.0,1.9,94.0,7.0,2.0,2.0,9.0,6.0,0
13.0,1.0,7.7,2.0,7.5,1.4,18.0,15.0,0.0,5.0,3.0,3.0,0
13.0,0.0,4.6,1.0,5.3,2.3,156.0,18.0,0.0,5.0,9.0,5.0,0
13.0,0.0,7.8,0.0,5.0,1.8,52.0,0.0,2.0,8.0,10.0,3.0,1
14.0,0.0,4.3,0.0,8.4,0.9,121.0,16.0,1.0,10.0,10.0,1.0,0
16.0,0.0,1.5,1.0,4.1,1.3,129.0,9.0,1.0,10.0,6.0,6.0,0
15.0,0.0,2.8,1.0,6.1,2.9,88.0,17.0,2.0,6.0,3.0,7.0,0
17.0,0.0,4.9,0.0,8.6,3.0,161.0,9.0,0.0,6.0,6.0,9.0,0
13.0,0.0,7.9,0.0,7.1,0.7,56.0,11.0,2.0,6.0,8.0,8.0,0
16.0,1.0,5.7,2.0,4.2,1.4,55.0,15.0,1.0,4.0,3.0,1.0,0
18.0,0.0,6.1,1.0,5.8,1.8,38.0,18.0,0.0,2.0,5.0,4.0,0
16.0,1.0,5.6,1.0,7.9,2.0,84.0,4.0,2.0,7.0,3.0,10.0,0
17.0,0.0,1.7,2.0,8.6,0.9,41.0,10.0,0.0,9.0,1.0,3.0,0
18.0,1.0,6.2,2.0,6.7,1.4,37.0,7.0,0.0,6.0,8.0,6.0,0
18.0,0.0,2.4,2.0,6.8,1.0,184.0,0.0,1.0,9.0,10.0,8.0,0
15.0,0.0,3.9,2.0,8.5,2.1,102.0,4.0,1.0,7.0,9.0,9.0,0
16.0,1.0,6.1,0.0,8.1,1.4,30.0,16.0,0.0,10.0,1.0,4.0,0
15.872939487348114,0.8729394873481152,6.709409231022173,0.12706051265188478,5.723763692408869,0.6,44.0,10.475273848177382,0.8729394873481152,9.618818462044345,8.127060512651886,10.0,1
19.0,1.0,3.4,1.0,4.3,0.7,96.0,5.0,1.0,3.0,1.0,4.0,0
16.0,0.0,5.0,1.0,4.3,0.7,119.0,9.0,0.0,6.0,2.0,4.0,0
13.152315664429205,0.030463132885841016,7.781722120268495,0.030463132885841016,5.0,1.7878147468456635,51.75629493691327,0.24370506308672812,1.939073734228318,8.0,9.939073734228318,3.030463132885841,1
14.0,1.0,4.6,1.0,7.0,1.6,160.0,7.0,0.0,3.0,2.0,9.0,0
18.0,1.0,5.2,2.0,7.1,1.9,187.0,10.0,2.0,5.0,8.0,6.0,0
15.892558998489978,1.0,6.717350297432962,0.10744100151002223,5.778511799697996,0.69669690135902,46.36370203322049,12.322323004530066,0.8925589984899778,9.677676995469934,8.107441001510022,9.355353990939866,1
17.0,1.0,7.3,0.0,6.7,1.0,64.0,10.0,2.0,6.0,5.0,2.0,0
17.0,1.0,6.4,1.0,4.9,2.1,153.0,19.0,1.0,2.0,2.0,6.0,0
14.0,1.0,3.6,2.0,5.3,0.6,13.0,11.0,1.0,4.0,10.0,2.0,0
15.480370081866354,0.48037008186635466,5.196074016373271,0.48037008186635466,4.196074016373271,2.175518893573739,145.55888975440092,5.803700818663547,1.5196299181336452,8.039259836267291,7.0,6.362590573064482,1
14.0,1.0,5.7,2.0,8.7,0.6,24.0,15.0,0.0,8.0,9.0,4.0,0
13.0,0.0,5.0,1.0,6.9,0.6,99.0,1.0,0.0,9.0,3.0,8.0,0
17.0,0.0,3.9,0.0,7.1,2.4,53.0,1.0,1.0,3.0,6.0,10.0,0
18.0,0.0,4.3,0.0,6.7,2.5,102.0,19.0,1.0,5.0,5.0,5.0,0
14.0,1.0,3.5,2.0,5.3,2.5,89.0,5.0,0.0,1.0,10.0,3.0,0
14.0,0.0,4.4,0.0,8.8,2.3,60.0,11.0,2.0,9.0,2.0,2.0,0
17.0,0.0,7.8,1.0,7.1,0.8,93.0,3.0,2.0,9.0,4.0,2.0,0
18.0,0.0,5.7,1.0,8.0,2.5,72.0,15.0,0.0,5.0,2.0,1.0,0
18.0,1.0,2.5,0.0,6.4,2.4,5.0,5.0,0.0,2.0,2.0,5.0,0
15.0,0.0,7.6,0.0,7.6,2.7,41.0,9.0,2.0,5.0,10.0,3.0,0
15.0,1.0,6.7,2.0,5.0,0.6,83.0,0.0,2.0,7.0,4.0,8.0,0
19.0,1.0,1.3,1.0,6.5,2.1,119.0,8.0,1.0,7.0,1.0,9.0,0
17.907099174560006,1.0,7.186064876184001,0.9535495872800023,5.037160330175998,1.3628396698240017,44.0,8.185801650879991,0.046450412719997725,8.092900825439996,8.0,4.278702476319986,1
18.0,1.0,6.5,2.0,6.7,2.5,88.0,15.0,1.0,9.0,7.0,7.0,0
19.0,1.0,7.5,1.0,8.6,0.9,190.0,16.0,1.0,9.0,8.0,4.0,0
16.0,0.0,4.6,2.0,5.3,1.3,191.0,12.0,2.0,3.0,8.0,8.0,0
17.22586395204725,0.0,7.167759185614175,0.35482720959055014,4.2709654419181105,1.9258283017779547,143.96793743696065,15.225863952047249,0.7096544191811003,8.35482720959055,9.35482720959055,3.64517279040945,1
16.0,1.0,7.4,1.0,4.6,1.0,143.0,8.0,0.0,2.0,4.0,5.0,0
19.0,0.0,7.7,0.0,4.2,2.6,150.0,17.0,0.0,8.0,9.0,4.0,1
18.757440021001855,0.08085332633271525,6.9919146673667285,0.9191466736672848,4.605109324232529,2.162549345234384,26.53621320032159,10.16170665266543,1.0,9.080853326332715,9.83829334733457,3.5659732843290066,1
16.21696897183815,0.6957577570404623,7.908727327112139,1.3915155140809246,5.243636635560693,1.695514915847399,147.21696897183816,15.608484485919075,0.6957577570404623,8.695757757040463,7.6084844859190754,4.695757757040463,1
15.0,0.0,3.5,2.0,8.8,1.8,12.0,1.0,0.0,3.0,6.0,3.0,0
18.0,1.0,7.1,0.0,5.7,0.6,194.0,10.0,2.0,3.0,1.0,6.0,0
14.045227288910539,0.9547727110894619,5.495477271108946,1.954772711089462,5.677386355544731,2.2231136088520853,28.72363662256861,5.728636266536771,1.9095454221789239,7.0,8.045227288910539,5.22613644455269,1
19.0,0.0,3.8,0.0,7.1,2.5,36.0,7.0,0.0,6.0,9.0,4.0,0
15.617538008732836,0.6175380087328373,6.326307013099257,0.38246199126716274,5.570522805239702,0.6,44.0,7.410456104794047,0.6175380087328373,8.852614026198513,8.382461991267164,10.0,1
16.0,0.0,7.2,2.0,5.8,2.9,9.0,9.0,2.0,5.0,8.0,9.0,0
17.0,0.0,8.0,0.0,4.6,2.6,118.0,15.0,1.0,9.0,2.0,6.0,0
16.0,0.0,2.7,0.0,4.2,2.4,28.0,18.0,1.0,1.0,8.0,4.0,0
19.0,0.0,2.4,1.0,9.0,2.4,66.0,12.0,1.0,5.0,3.0,3.0,0
14.0,0.0,1.5,2.0,6.8,0.8,198.0,2.0,2.0,4.0,5.0,8.0,0
13.0,0.0,8.0,2.0,8.9,2.2,53.0,9.0,0.0,8.0,8.0,4.0,0
14.0,1.0,3.5,0.0,4.6,0.7,160.0,19.0,0.0,2.0,7.0,8.0,0
15.0,1.0,5.0,1.0,6.3,1.5,27.0,8.0,1.0,6.0,2.0,5.0,0
17.0,1.0,7.5,2.0,4.7,2.1,63.0,15.0,1.0,3.0,9.0,1.0,0
14.49118592316124,0.0,5.659695484522636,0.50881407683876,4.252644223051628,1.731490438638604,139.87660292425736,6.59695484522636,2.0,9.0,8.526442230516281,3.0,1
18.0,1.0,2.4,0.0,6.3,1.3,28.0,10.0,0.0,2.0,9.0,5.0,0
18.0,0.0,1.2,2.0,4.1,1.1,152.0,16.0,0.0,1.0,3.0,6.0,0
15.0,1.0,3.4,0.0,5.0,1.8,121.0,0.0,2.0,4.0,5.0,1.0,0
18.406948062945933,0.0,7.970347403147297,0.901158010490989,4.6703474031472965,0.6482629842635166,177.39536795803605,5.4826298426351645,1.901158010490989,8.0,7.901158010490989,6.197683979018022,1
19.0,0.0,2.0,1.0,7.1,0.9,25.0,16.0,1.0,7.0,5.0,9.0,0
18.0,1.0,4.2,0.0,5.4,1.1,29.0,11.0,0.0,4.0,9.0,1.0,0
17.0,0.0,1.1,0.0,6.8,2.0,133.0,6.0,2.0,7.0,1.0,2.0,0
14.0,1.0,4.0,1.0,4.1,0.9,13.0,13.0,0.0,2.0,9.0,10.0,0
15.0,0.0,4.0,1.0,4.5,1.9,1.0,18.0,2.0,4.0,5.0,3.0,0
13.0,0.0,1.6,1.0,5.0,2.7,29.0,13.0,0.0,8.0,9.0,5.0,0
15.0,0.0,2.7,0.0,7.2,2.9,30.0,1.0,2.0,5.0,2.0,9.0,0
19.0,0.0,7.716570281035271,0.05523427011757198,4.227617135058786,2.484008032753099,151.49132529317444,16.281954488471563,0.11046854023514396,8.0,8.944765729882429,4.110468540235144,1
13.0,1.0,3.5,1.0,5.2,2.5,79.0,8.0,1.0,1.0,6.0,3.0,0
18.0,1.0,8.0,1.0,4.3,0.8,189.0,1.0,2.0,3.0,4.0,4.0,0
19.0,0.0,6.4,2.0,6.7,2.4,150.0,6.0,0.0,5.0,2.0,2.0,0
18.0,1.0,2.9,0.0,8.4,2.6,79.0,17.0,2.0,4.0,1.0,3.0,0
14.0,1.0,6.4,0.0,6.0,1.1,36.0,7.0,2.0,8.0,2.0,3.0,0
19.0,1.0,4.5,1.0,8.4,2.1,104.0,20.0,0.0,5.0,10.0,5.0,0
18.136811769773328,0.28772941007555797,7.009449415818661,0.28772941007555797,4.228772941007556,2.283497648916886,148.27362353954666,15.273623539546652,0.28772941007555797,7.712270589924442,8.424541179848884,5.726376460453348,1
18.0,0.0,5.3,2.0,8.2,1.9,107.0,13.0,0.0,2.0,9.0,8.0,0
17.0,1.0,5.3,0.0,7.4,1.2,64.0,8.0,1.0,6.0,3.0,7.0,0
13.0,0.0,3.4,1.0,4.4,0.6,64.0,18.0,0.0,8.0,6.0,3.0,0
18.877912045299325,0.0,5.322087954700674,0.0,4.275582409059865,1.4831319320510101,85.94780113248316,6.2441759094013465,2.0,9.63373613589798,8.0,8.90120840769394,1
14.705551107930415,0.0,5.423893781276544,0.2944488920695857,4.188334667620875,2.18165732665387,142.8777155110258,4.2389378127654425,2.0,9.0,7.883346676208757,3.0,1
15.244361979390563,0.6259396701015728,6.451879340203146,1.2518793402031456,4.237406032989843,2.0511276041218873,63.96241319593709,12.259396701015728,0.7481206597968544,10.0,8.625939670101573,5.618422309288991,1
13.0,0.0,3.4,1.0,4.5,0.5,65.0,19.0,2.0,1.0,10.0,1.0,0
18.0,0.0,2.5,2.0,5.7,2.1,122.0,4.0,0.0,8.0,4.0,6.0,0
13.0,0.0,5.9,0.0,8.6,1.9,138.0,18.0,2.0,1.0,6.0,9.0,0
17.0,0.0,4.8,1.0,6.0,2.1,67.0,17.0,1.0,5.0,8.0,7.0,0
13.0,0.0,5.1,1.0,5.3,2.6,70.0,9.0,2.0,2.0,6.0,10.0,0
15.0,1.0,2.7,2.0,7.8,1.8,62.0,3.0,0.0,5.0,8.0,9.0,0
13.0,1.0,3.6,1.0,8.6,2.8,149.0,5.0,1.0,10.0,3.0,5.0,0
17.0,1.0,3.4,2.0,4.7,0.5,115.0,20.0,1.0,2.0,8.0,1.0,0
13.0,1.0,1.6,0.0,8.7,2.5,20.0,14.0,1.0,8.0,2.0,9.0,0
19.0,1.0,7.3,2.0,7.4,1.5,33.0,19.0,2.0,9.0,8.0,5.0,0
16.0,0.0,5.5,0.0,8.3,2.3,73.0,16.0,2.0,4.0,8.0,5.0,0
13.0,1.0,2.2,2.0,7.7,2.1,179.0,10.0,0.0,2.0,8.0,7.0,0
16.0,1.0,5.5,2.0,5.8,2.5,172.0,19.0,0.0,5.0,2.0,8.0,0
16.17257062460953,0.7068573438476171,7.037829094003804,0.7068573438476171,5.006857343847617,0.7345141249219064,108.08514828388566,2.465713280761914,0.5862853123047658,8.586285312304765,8.706857343847616,5.05199859306668,1
18.0,1.0,7.4,0.0,7.5,2.3,67.0,7.0,1.0,4.0,1.0,4.0,0
14.0,0.0,2.1,0.0,8.5,1.1,99.0,16.0,2.0,5.0,6.0,7.0,0
18.0,1.0,6.3,2.0,4.7,2.4,48.0,7.0,2.0,6.0,1.0,6.0,0
